grid_id,target_year,log_previous_count,previous_hotspot,target_is_hotspot,predicted_hotspot,predicted_probability_stage9,correct_prediction,confusion_type,distance_from_0_5
R074_C066,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R074_C067,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R074_C068,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R074_C069,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R074_C070,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R074_C071,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R074_C072,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R074_C073,2024,3.951243718581428,1,1,1,0.9940995708741333,True,True positive,0.49409957087413325
R074_C074,2024,4.110873864173311,1,1,1,0.9979595944507355,True,True positive,0.49795959445073545
R074_C075,2024,3.6375861597263857,1,1,1,0.9540303661236091,True,True positive,0.45403036612360914
R074_C076,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R074_C077,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R074_C078,2024,3.258096538021482,0,0,1,0.612476721689788,False,False positive,0.11247672168978795
R074_C079,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R074_C080,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R074_C081,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R074_C082,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R074_C083,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R074_C084,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R074_C085,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R074_C086,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R074_C087,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R074_C088,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R074_C089,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R074_C090,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R074_C091,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R074_C092,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R074_C093,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R074_C094,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R074_C095,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R074_C096,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R074_C097,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R075_C033,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R075_C035,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R075_C036,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R075_C051,2024,3.218875824868201,0,0,1,0.5488146483718718,False,False positive,0.04881464837187177
R075_C052,2024,4.276666119016055,1,1,1,0.9993245506522902,True,True positive,0.4993245506522902
R075_C053,2024,5.017279836814924,1,1,1,0.9999951864802625,True,True positive,0.49999518648026253
R075_C054,2024,5.3981627015177525,1,1,1,0.9999996214801207,True,True positive,0.49999962148012067
R075_C055,2024,4.624972813284271,1,1,1,0.999933940287494,True,True positive,0.49993394028749405
R075_C056,2024,3.49650756146648,0,1,1,0.8858928614393123,True,True positive,0.38589286143931234
R075_C057,2024,3.9318256327243257,1,1,1,0.9932883069425963,True,True positive,0.4932883069425963
R075_C058,2024,3.367295829986474,0,0,1,0.7661666921380098,False,False positive,0.2661666921380098
R075_C059,2024,4.736198448394496,1,1,1,0.9999685622686127,True,True positive,0.49996856226861275
R075_C060,2024,3.295836866004329,0,0,1,0.6703357251318038,False,False positive,0.17033572513180384
R075_C061,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R075_C062,2024,3.58351893845611,1,1,1,0.9353384081017577,True,True positive,0.4353384081017577
R075_C063,2024,4.174387269895637,1,1,1,0.9986638207787858,True,True positive,0.4986638207787858
R075_C064,2024,4.02535169073515,1,1,1,0.9963941502682053,True,True positive,0.4963941502682053
R075_C065,2024,3.555348061489413,0,1,1,0.9199965296592397,True,True positive,0.4199965296592397
R075_C066,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R075_C067,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R075_C068,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R075_C069,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R075_C070,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R075_C071,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R075_C072,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R075_C073,2024,5.198497031265826,1,1,1,0.9999985644376652,True,True positive,0.4999985644376652
R075_C074,2024,5.37989735354046,1,1,1,0.9999995723885341,True,True positive,0.4999995723885341
R075_C075,2024,3.713572066704308,1,1,1,0.9718054089565341,True,True positive,0.4718054089565341
R075_C076,2024,3.8501476017100575,1,1,1,0.9884774055996822,True,True positive,0.4884774055996822
R075_C077,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R075_C078,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R075_C079,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R075_C080,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R075_C081,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R075_C082,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R075_C083,2024,2.70805020110221,0,0,0,0.038620547826229264,True,True negative,0.46137945217377074
R075_C084,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R075_C085,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R075_C086,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R075_C087,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R075_C088,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R075_C089,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R075_C090,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R075_C091,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R075_C092,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R075_C093,2024,3.295836866004329,0,0,1,0.6703357251318038,False,False positive,0.17033572513180384
R075_C094,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R075_C095,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R075_C096,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R075_C097,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R076_C033,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R076_C034,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R076_C035,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R076_C036,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R076_C051,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R076_C052,2024,3.7612001156935615,1,1,1,0.9793264211280307,True,True positive,0.4793264211280307
R076_C053,2024,5.075173815233827,1,1,1,0.9999967296148213,True,True positive,0.49999672961482133
R076_C054,2024,5.877735781779639,1,1,1,0.9999999845986427,True,True positive,0.4999999845986427
R076_C055,2024,4.691347882229144,1,1,1,0.9999575877443809,True,True positive,0.4999575877443809
R076_C056,2024,4.174387269895637,1,1,1,0.9986638207787858,True,True positive,0.4986638207787858
R076_C057,2024,3.87120101090789,1,1,1,0.9899732019420209,True,True positive,0.4899732019420209
R076_C058,2024,3.218875824868201,0,0,1,0.5488146483718718,False,False positive,0.04881464837187177
R076_C059,2024,4.204692619390966,1,1,1,0.9989083078834317,True,True positive,0.49890830788343166
R076_C060,2024,3.49650756146648,0,0,1,0.8858928614393123,False,False positive,0.38589286143931234
R076_C061,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R076_C062,2024,3.8918202981106265,1,1,1,0.9912514373761554,True,True positive,0.4912514373761554
R076_C063,2024,4.304065093204169,1,1,1,0.999437402158506,True,True positive,0.49943740215850596
R076_C064,2024,4.663439094112067,1,1,1,0.9999489013322322,True,True positive,0.49994890133223224
R076_C065,2024,3.912023005428146,1,1,1,0.9923468837478088,True,True positive,0.4923468837478088
R076_C066,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R076_C067,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R076_C068,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R076_C069,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R076_C071,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R076_C072,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R076_C073,2024,4.143134726391533,1,1,1,0.9983543125858839,True,True positive,0.4983543125858839
R076_C074,2024,4.941642422609304,1,1,1,0.9999920242178684,True,True positive,0.49999202421786837
R076_C075,2024,4.941642422609304,1,1,1,0.9999920242178684,True,True positive,0.49999202421786837
R076_C076,2024,4.007333185232471,1,1,1,0.9959350760058738,True,True positive,0.49593507600587383
R076_C077,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R076_C078,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R076_C079,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R076_C080,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R076_C081,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R076_C082,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R076_C083,2024,3.044522437723423,0,0,0,0.27524593511421913,True,True negative,0.22475406488578087
R076_C084,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R076_C085,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R076_C086,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R076_C087,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R076_C088,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R076_C089,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R076_C090,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R076_C091,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R076_C092,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R076_C093,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R076_C094,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R076_C095,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R076_C096,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R077_C053,2024,4.477336814478207,1,1,1,0.9998230048170129,True,True positive,0.4998230048170129
R077_C054,2024,4.852030263919617,1,1,1,0.999985492173934,True,True positive,0.49998549217393395
R077_C055,2024,3.951243718581428,1,1,1,0.9940995708741333,True,True positive,0.49409957087413325
R077_C056,2024,2.995732273553991,0,0,0,0.21519187873111192,True,True negative,0.2848081212688881
R077_C057,2024,4.276666119016055,1,1,1,0.9993245506522902,True,True positive,0.4993245506522902
R077_C058,2024,4.04305126783455,1,1,1,0.9967947494132563,True,True positive,0.4967947494132563
R077_C059,2024,3.332204510175204,0,1,1,0.7216193143239186,True,True positive,0.22161931432391857
R077_C060,2024,3.218875824868201,0,0,1,0.5488146483718718,False,False positive,0.04881464837187177
R077_C061,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R077_C062,2024,4.564348191467836,1,1,1,0.9999009842158614,True,True positive,0.4999009842158614
R077_C063,2024,5.631211781821365,1,1,1,0.9999999201344903,True,True positive,0.49999992013449035
R077_C064,2024,5.099866427824199,1,1,1,0.9999972266639656,True,True positive,0.4999972266639656
R077_C065,2024,4.653960350157523,1,1,1,0.9999455632864424,True,True positive,0.49994556328644235
R077_C066,2024,3.7612001156935615,1,1,1,0.9793264211280307,True,True positive,0.4793264211280307
R077_C067,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R077_C068,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R077_C069,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R077_C071,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R077_C072,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R077_C073,2024,3.555348061489413,0,0,1,0.9199965296592397,False,False positive,0.4199965296592397
R077_C074,2024,3.49650756146648,0,1,1,0.8858928614393123,True,True positive,0.38589286143931234
R077_C075,2024,3.87120101090789,1,1,1,0.9899732019420209,True,True positive,0.4899732019420209
R077_C076,2024,3.58351893845611,1,0,1,0.9353384081017577,False,False positive,0.4353384081017577
R077_C077,2024,3.258096538021482,0,0,1,0.612476721689788,False,False positive,0.11247672168978795
R077_C078,2024,3.218875824868201,0,0,1,0.5488146483718718,False,False positive,0.04881464837187177
R077_C079,2024,3.295836866004329,0,0,1,0.6703357251318038,False,False positive,0.17033572513180384
R077_C080,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R077_C081,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R077_C082,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R077_C083,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R077_C084,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R077_C085,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R077_C086,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R077_C087,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R077_C088,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R077_C089,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R077_C090,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R077_C091,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R077_C092,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R077_C093,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R077_C094,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R077_C095,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C052,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C053,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R078_C054,2024,3.80666248977032,1,1,1,0.9846554694251088,True,True positive,0.48465546942510884
R078_C055,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R078_C056,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R078_C057,2024,2.70805020110221,0,0,0,0.038620547826229264,True,True negative,0.46137945217377074
R078_C058,2024,3.295836866004329,0,1,1,0.6703357251318038,True,True positive,0.17033572513180384
R078_C059,2024,3.58351893845611,1,1,1,0.9353384081017577,True,True positive,0.4353384081017577
R078_C060,2024,3.6635616461296463,1,1,1,0.9610645615635566,True,True positive,0.4610645615635566
R078_C061,2024,3.6635616461296463,1,1,1,0.9610645615635566,True,True positive,0.4610645615635566
R078_C062,2024,4.262679877041316,1,1,1,0.9992584893215176,True,True positive,0.4992584893215176
R078_C063,2024,4.477336814478207,1,1,1,0.9998230048170129,True,True positive,0.4998230048170129
R078_C064,2024,4.584967478670572,1,1,1,0.9999137172443744,True,True positive,0.4999137172443744
R078_C065,2024,4.48863636973214,1,1,1,0.9998358640207722,True,True positive,0.4998358640207722
R078_C066,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R078_C067,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C068,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R078_C069,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C070,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R078_C071,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R078_C072,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R078_C073,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R078_C074,2024,3.970291913552122,1,1,1,0.9948005288631603,True,True positive,0.4948005288631603
R078_C075,2024,3.737669618283368,1,1,1,0.9758943929827445,True,True positive,0.4758943929827445
R078_C076,2024,3.688879454113936,1,1,1,0.9669193992068,True,True positive,0.46691939920680003
R078_C077,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R078_C078,2024,5.068904202220232,1,1,1,0.9999965898169698,True,True positive,0.4999965898169698
R078_C079,2024,3.6635616461296463,1,0,1,0.9610645615635566,False,False positive,0.4610645615635566
R078_C080,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R078_C081,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C082,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R078_C083,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
R078_C084,2024,1.9459101490553128,0,0,0,0.0002477300319792436,True,True negative,0.49975226996802075
R078_C085,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R078_C086,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R078_C087,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C088,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C089,2024,2.70805020110221,0,0,0,0.038620547826229264,True,True negative,0.46137945217377074
R078_C090,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R078_C091,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R078_C092,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R078_C093,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R078_C094,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R079_C052,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R079_C053,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R079_C054,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R079_C055,2024,3.6635616461296463,1,0,1,0.9610645615635566,False,False positive,0.4610645615635566
R079_C056,2024,3.4011973816621555,0,1,1,0.8042593123851965,True,True positive,0.30425931238519655
R079_C057,2024,2.70805020110221,0,0,0,0.038620547826229264,True,True negative,0.46137945217377074
R079_C058,2024,3.912023005428146,1,1,1,0.9923468837478088,True,True positive,0.4923468837478088
R079_C059,2024,2.70805020110221,0,0,0,0.038620547826229264,True,True negative,0.46137945217377074
R079_C060,2024,4.007333185232471,1,1,1,0.9959350760058738,True,True positive,0.49593507600587383
R079_C061,2024,4.8283137373023015,1,1,1,0.999983003178658,True,True positive,0.49998300317865796
R079_C062,2024,3.828641396489095,1,1,1,0.9867219015643443,True,True positive,0.48672190156434425
R079_C063,2024,3.828641396489095,1,1,1,0.9867219015643443,True,True positive,0.48672190156434425
R079_C064,2024,3.713572066704308,1,1,1,0.9718054089565341,True,True positive,0.4718054089565341
R079_C065,2024,4.442651256490317,1,1,1,0.9997768932293789,True,True positive,0.4997768932293789
R079_C066,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R079_C067,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R079_C068,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R079_C069,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R079_C070,2024,3.044522437723423,0,0,0,0.27524593511421913,True,True negative,0.22475406488578087
R079_C071,2024,1.791759469228055,0,0,0,8.852897499702268e-05,True,True negative,0.499911471025003
R079_C072,2024,2.079441541679836,0,0,0,0.0006039490586071061,True,True negative,0.4993960509413929
R079_C073,2024,4.248495242049359,1,1,1,0.9991848941688489,True,True positive,0.4991848941688489
R079_C074,2024,4.276666119016055,1,1,1,0.9993245506522902,True,True positive,0.4993245506522902
R079_C075,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R079_C076,2024,2.70805020110221,0,0,0,0.038620547826229264,True,True negative,0.46137945217377074
R079_C077,2024,3.49650756146648,0,1,1,0.8858928614393123,True,True positive,0.38589286143931234
R079_C078,2024,3.332204510175204,0,0,1,0.7216193143239186,False,False positive,0.22161931432391857
R079_C079,2024,3.828641396489095,1,1,1,0.9867219015643443,True,True positive,0.48672190156434425
R079_C080,2024,2.639057329615259,0,0,0,0.024717696654622916,True,True negative,0.4752823033453771
R079_C081,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R079_C082,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R079_C083,2024,2.3978952727983707,0,0,0,0.005039993971908603,True,True negative,0.49496000602809137
R079_C084,2024,4.07753744390572,1,1,1,0.997452259779216,True,True positive,0.49745225977921603
R079_C085,2024,3.610917912644224,1,0,1,0.9455594271188087,False,False positive,0.4455594271188087
R079_C086,2024,3.044522437723423,0,0,0,0.27524593511421913,True,True negative,0.22475406488578087
R079_C087,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R079_C088,2024,1.6094379124341005,0,0,0,2.621007218088068e-05,True,True negative,0.4999737899278191
R079_C089,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R079_C090,2024,1.0986122886681096,0,0,0,8.65629632656729e-07,True,True negative,0.49999913437036736
R079_C091,2024,3.49650756146648,0,0,1,0.8858928614393123,False,False positive,0.38589286143931234
R079_C092,2024,5.236441962829949,1,1,1,0.999998885704811,True,True positive,0.499998885704811
R079_C093,2024,3.688879454113936,1,1,1,0.9669193992068,True,True positive,0.46691939920680003
R080_C052,2024,0.0,0,0,0,5.64791947838045e-10,True,True negative,0.49999999943520806
R080_C053,2024,2.9444389791664403,0,0,0,0.1629605820634127,True,True negative,0.3370394179365873
R080_C054,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R080_C055,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R080_C056,2024,2.302585092994046,0,0,0,0.002673672923127726,True,True negative,0.4973263270768723
R080_C057,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R080_C058,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R080_C059,2024,3.49650756146648,0,1,1,0.8858928614393123,True,True positive,0.38589286143931234
R080_C060,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R080_C061,2024,3.9889840465642745,1,1,1,0.9954077445379951,True,True positive,0.4954077445379951
R080_C062,2024,3.091042453358316,0,0,0,0.3412830017619351,True,True negative,0.1587169982380649
R080_C063,2024,3.8918202981106265,1,1,1,0.9912514373761554,True,True positive,0.4912514373761554
R080_C064,2024,4.127134385045092,1,1,1,0.9981691193857279,True,True positive,0.49816911938572794
R080_C065,2024,3.951243718581428,1,1,1,0.9940995708741333,True,True positive,0.49409957087413325
R080_C066,2024,2.772588722239781,0,0,0,0.058211331684448954,True,True negative,0.441788668315551
R080_C067,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R080_C068,2024,2.4849066497880004,0,0,0,0.008974292080567959,True,True negative,0.49102570791943206
R080_C069,2024,3.713572066704308,1,0,1,0.9718054089565341,False,False positive,0.4718054089565341
R080_C070,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R080_C071,2024,2.8903717578961645,0,0,0,0.11948288041963083,True,True negative,0.38051711958036916
R080_C072,2024,2.5649493574615367,0,0,0,0.015217410607103852,True,True negative,0.48478258939289615
R080_C073,2024,2.833213344056216,0,0,0,0.08479219087228605,True,True negative,0.41520780912771393
R080_C074,2024,3.610917912644224,1,1,1,0.9455594271188087,True,True positive,0.4455594271188087
R080_C075,2024,3.49650756146648,0,0,1,0.8858928614393123,False,False positive,0.38589286143931234
R080_C076,2024,3.367295829986474,0,0,1,0.7661666921380098,False,False positive,0.2661666921380098
R080_C077,2024,3.1354942159291497,0,0,0,0.41076471668164616,True,True negative,0.08923528331835384
R080_C078,2024,2.995732273553991,0,0,0,0.21519187873111192,True,True negative,0.2848081212688881
R080_C079,2024,2.19722457733622,0,0,0,0.0013249536430650108,True,True negative,0.498675046356935
R080_C080,2024,3.49650756146648,0,0,1,0.8858928614393123,False,False positive,0.38589286143931234
R080_C081,2024,0.6931471805599453,0,0,0,5.7767006900864226e-08,True,True negative,0.4999999422329931
R080_C082,2024,1.3862943611198906,0,0,0,5.9083840806754096e-06,True,True negative,0.49999409161591934
