grid_id,hotspot_2020,hotspot_2021,hotspot_2022,hotspot_2023,hotspot_2024,hotspot_years,hotspot_proportion,persistence_score,persistence_category,longest_hotspot_run,early_hotspot_years,late_hotspot_years,early_hotspot_rate,late_hotspot_rate,hotspot_change_score,collision_count_2020,collision_count_2021,collision_count_2022,collision_count_2023,collision_count_2024,early_mean_collision_count,late_mean_collision_count,collision_count_change,pattern_category
R117_C063,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.5,0.5,Never hotspot
R117_C064,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,Never hotspot
R117_C065,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R117_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R117_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,1,1,1.5,1.0,-0.5,Never hotspot
R117_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,5,0,2,4.5,1.0,-3.5,Never hotspot
R117_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,4,2,1,2.0,1.5,-0.5,Never hotspot
R117_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,0,1,1.0,0.5,-0.5,Never hotspot
R117_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,1,2,4,1.5,3.0,1.5,Never hotspot
R118_C030,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R118_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,1,0,1.5,0.5,-1.0,Never hotspot
R118_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R118_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R118_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,0,0,1,1.0,0.5,-0.5,Never hotspot
R118_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,7,3,5,0.5,4.0,3.5,Never hotspot
R118_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R118_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,0,2,1,2.0,1.5,-0.5,Never hotspot
R118_C062,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,2,0.5,1.0,0.5,Never hotspot
R118_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R118_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,1,0,0,2.0,0.0,-2.0,Never hotspot
R118_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,4,1,2,4.5,1.5,-3.0,Never hotspot
R118_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,4,1,2,2,2.5,2.0,-0.5,Never hotspot
R118_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,3,2,3,3.0,2.5,-0.5,Never hotspot
R118_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,2,1.0,1.0,0.0,Never hotspot
R118_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,5,4,6,4.0,5.0,1.0,Never hotspot
R119_C031,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,1,2,0,2.0,1.0,-1.0,Never hotspot
R119_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,1,0.5,1.0,0.5,Never hotspot
R119_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,0,2,1,1,3.0,1.0,-2.0,Never hotspot
R119_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R119_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,2,1,0,1.0,0.5,-0.5,Never hotspot
R119_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,0,1,0.5,0.5,0.0,Never hotspot
R119_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0.5,0.5,0.0,Never hotspot
R119_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,Never hotspot
R119_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,0,1,2,1.5,1.5,0.0,Never hotspot
R119_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R119_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,1,1.0,0.5,-0.5,Never hotspot
R119_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0.5,1.0,0.5,Never hotspot
R119_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,0,1,2,2.0,1.5,-0.5,Never hotspot
R119_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R119_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R119_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R119_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R119_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,1,4,1.5,2.5,1.0,Never hotspot
R119_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0.5,0.5,0.0,Never hotspot
R119_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R119_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,1,4,5,2.0,4.5,2.5,Never hotspot
R119_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,2,2,0.5,2.0,1.5,Never hotspot
R119_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,6,4,2,2,4.5,2.0,-2.5,Never hotspot
R119_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,2,2,2,1.5,2.0,0.5,Never hotspot
R120_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R120_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,0,0,0,1.0,0.0,-1.0,Never hotspot
R120_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,2,0,2,2,3.0,2.0,-1.0,Never hotspot
R120_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,0,0,1.0,0.0,-1.0,Never hotspot
R120_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0.5,0.5,0.0,Never hotspot
R120_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R120_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,5,4,2,2.5,3.0,0.5,Never hotspot
R120_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0.5,1.0,0.5,Never hotspot
R120_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1.0,1.0,0.0,Never hotspot
R120_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0.5,0.5,0.0,Never hotspot
R120_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R120_C047,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,3,3,1,0,3.0,0.5,-2.5,Never hotspot
R120_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,0,0,0,1.5,0.0,-1.5,Never hotspot
R120_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R120_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R120_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R120_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,2,1,1,3.0,1.0,-2.0,Never hotspot
R120_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0.5,0.5,0.0,Never hotspot
R120_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R120_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R120_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R120_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,3,1,0.5,2.0,1.5,Never hotspot
R120_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,3,1,2,1.0,1.5,0.5,Never hotspot
R120_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,12,7,12,9,7,9.5,8.0,-1.5,Never hotspot
R120_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,5,3,5,6,4.0,5.5,1.5,Never hotspot
R121_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0.5,0.5,0.0,Never hotspot
R121_C032,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,2,1,2,0,2.5,1.0,-1.5,Never hotspot
R121_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,4,6,2,5,3.0,3.5,0.5,Never hotspot
R121_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,4,2,5,1.5,3.5,2.0,Never hotspot
R121_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,3,1,0,3.5,0.5,-3.0,Never hotspot
R121_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0.5,0.0,-0.5,Never hotspot
R121_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,3,4,1,1.0,2.5,1.5,Never hotspot
R121_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R121_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R121_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,1,0.0,1.0,1.0,Never hotspot
R121_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,5,2,2,2.0,2.0,0.0,Never hotspot
R121_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R121_C050,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R121_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,2,0,1.0,1.0,0.0,Never hotspot
R121_C054,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R121_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,3,1,1,3,2.5,2.0,-0.5,Never hotspot
R121_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,1,2,0,2.0,1.0,-1.0,Never hotspot
R121_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,1,2,1.5,1.5,0.0,Never hotspot
R121_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R121_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R121_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R121_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R121_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,1,0,1.0,0.5,-0.5,Never hotspot
R121_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,3,7,2,1,2.0,1.5,-0.5,Never hotspot
R121_C072,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R122_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0.5,0.5,0.0,Never hotspot
R122_C021,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,1,3,2,1.5,2.5,1.0,Never hotspot
R122_C022,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R122_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R122_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R122_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,13,16,8,16,20,14.5,18.0,3.5,Never hotspot
R122_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,10,7,13,9,9,8.5,9.0,0.5,Never hotspot
R122_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,2,2,1.0,2.0,1.0,Never hotspot
R122_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,1,1,1,1.5,1.0,-0.5,Never hotspot
R122_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,4,7,9,4,5.0,6.5,1.5,Never hotspot
R122_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,4,1,4,7,1,2.5,4.0,1.5,Never hotspot
R122_C039,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,1,1,1.0,1.0,0.0,Never hotspot
R122_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R122_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0.5,0.0,-0.5,Never hotspot
R122_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,1,2,1.0,1.5,0.5,Never hotspot
R122_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,1,1,0.5,1.0,0.5,Never hotspot
R122_C048,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,2,0,0.5,1.0,0.5,Never hotspot
R122_C051,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,0,0,1.0,0.0,-1.0,Never hotspot
R122_C052,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,1,0,0,1.5,0.0,-1.5,Never hotspot
R122_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R122_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,3,1,1,1.0,1.0,0.0,Never hotspot
R122_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R122_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,2,0,0.0,1.0,1.0,Never hotspot
R122_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,0,1,4,0,1.5,2.0,0.5,Never hotspot
R122_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.5,0.0,-0.5,Never hotspot
R122_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,3,0,0,1.5,0.0,-1.5,Never hotspot
R122_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R122_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,4,0,1,5,4.5,3.0,-1.5,Never hotspot
R122_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,0,0,1.5,0.0,-1.5,Never hotspot
R123_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R123_C025,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,2,0.5,1.0,0.5,Never hotspot
R123_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,1,1,1.0,1.0,0.0,Never hotspot
R123_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,3,2,0,2,1.5,1.0,-0.5,Never hotspot
R123_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,7,9,8,9,5,8.0,7.0,-1.0,Never hotspot
R123_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,2,1,1,2,3.5,1.5,-2.0,Never hotspot
R123_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,2,3,1,1.5,2.0,0.5,Never hotspot
R123_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,1,2,3,2.0,2.5,0.5,Never hotspot
R123_C038,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R123_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,3,4,0,0.5,2.0,1.5,Never hotspot
R123_C041,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,1,1,0,0.5,0.5,0.0,Never hotspot
R123_C042,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,1,1,0,1.0,0.5,-0.5,Never hotspot
R123_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0.0,1.0,1.0,Never hotspot
R123_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,2,3,3,2,1.0,2.5,1.5,Never hotspot
R123_C045,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,0,1,2,1.5,1.5,0.0,Never hotspot
R123_C046,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1.0,1.0,0.0,Never hotspot
R123_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.5,0.5,Never hotspot
R123_C053,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0.5,0.0,-0.5,Never hotspot
R123_C055,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,2,1,0,1.0,0.5,-0.5,Never hotspot
R123_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,8,4,5,0,4.5,2.5,-2.0,Never hotspot
R123_C057,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0.0,1.0,1.0,Never hotspot
R123_C058,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R123_C059,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,1,1,0,1.0,0.5,-0.5,Never hotspot
R123_C060,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.5,0.5,Never hotspot
R123_C061,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,3,0,0,0.0,0.0,0.0,Never hotspot
R123_C066,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,3,2,3,1.0,2.5,1.5,Never hotspot
R123_C067,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,2,2,0,0.0,1.0,1.0,Never hotspot
R123_C068,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,-1.0,Never hotspot
R123_C069,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,2,2,0,1.0,1.0,0.0,Never hotspot
R123_C070,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,3,4,1,2.0,2.5,0.5,Never hotspot
R123_C071,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,3,1,2,2.0,1.5,-0.5,Never hotspot
R124_C020,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.5,0.5,Never hotspot
R124_C027,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,1,1,2,0,1.5,1.0,-0.5,Never hotspot
R124_C033,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,3,4,7,4,2,3.5,3.0,-0.5,Never hotspot
R124_C034,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,5,1,4,1,1,3.0,1.0,-2.0,Never hotspot
R124_C035,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,6,1,2,4,2,3.5,3.0,-0.5,Never hotspot
R124_C036,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,0,3,3,1,1.0,2.0,1.0,Never hotspot
R124_C037,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,Never hotspot
R124_C040,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0.5,0.5,0.0,Never hotspot
R124_C043,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,0,0,3,1,3,0.0,2.0,2.0,Never hotspot
R124_C044,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,2,2,4,3,10,2.0,6.5,4.5,Never hotspot
R124_C049,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1.0,0.5,-0.5,Never hotspot
R124_C056,0,0,0,0,0,0,0.0,0.0,Never hotspot,0,0,0,0.0,0.0,0.0,1,2,3,3,2,1.5,2.5,1.0,Never hotspot
