grid_id,year,collision_count,fatal_count,serious_count,slight_count,total_severity_score,mean_severity_score,occupied_in_year,zero_collision_year,grid_row,grid_col,cell_size_m,cell_area_km2,centroid_easting,centroid_northing
R054_C069,2023,191,1,39,151,232.0,1.2146596858638743,1,0,54,69,5000,25.0,412500.0,282500.0
R054_C069,2024,206,1,40,165,248.0,1.203883495145631,1,0,54,69,5000,25.0,412500.0,282500.0
R054_C070,2020,25,2,3,20,32.0,1.28,1,0,54,70,5000,25.0,417500.0,282500.0
R054_C070,2021,37,2,7,28,48.0,1.2972972972972974,1,0,54,70,5000,25.0,417500.0,282500.0
R054_C070,2022,49,3,12,34,67.0,1.3673469387755102,1,0,54,70,5000,25.0,417500.0,282500.0
R054_C070,2023,47,0,16,31,63.0,1.3404255319148937,1,0,54,70,5000,25.0,417500.0,282500.0
R054_C070,2024,48,0,9,39,57.0,1.1875,1,0,54,70,5000,25.0,417500.0,282500.0
R054_C071,2020,10,0,4,6,14.0,1.4,1,0,54,71,5000,25.0,422500.0,282500.0
R054_C071,2021,12,2,0,10,16.0,1.3333333333333333,1,0,54,71,5000,25.0,422500.0,282500.0
R054_C071,2022,10,1,1,8,13.0,1.3,1,0,54,71,5000,25.0,422500.0,282500.0
R054_C071,2023,9,0,3,6,12.0,1.3333333333333333,1,0,54,71,5000,25.0,422500.0,282500.0
R054_C071,2024,13,0,1,12,14.0,1.0769230769230769,1,0,54,71,5000,25.0,422500.0,282500.0
R054_C072,2020,8,0,0,8,8.0,1.0,1,0,54,72,5000,25.0,427500.0,282500.0
R054_C072,2021,7,0,2,5,9.0,1.2857142857142858,1,0,54,72,5000,25.0,427500.0,282500.0
R054_C072,2022,9,0,3,6,12.0,1.3333333333333333,1,0,54,72,5000,25.0,427500.0,282500.0
R054_C072,2023,18,0,6,12,24.0,1.3333333333333333,1,0,54,72,5000,25.0,427500.0,282500.0
R054_C072,2024,11,0,3,8,14.0,1.2727272727272727,1,0,54,72,5000,25.0,427500.0,282500.0
R054_C073,2020,105,3,12,90,123.0,1.1714285714285715,1,0,54,73,5000,25.0,432500.0,282500.0
R054_C073,2021,134,0,21,113,155.0,1.1567164179104477,1,0,54,73,5000,25.0,432500.0,282500.0
R054_C073,2022,117,1,24,92,143.0,1.2222222222222223,1,0,54,73,5000,25.0,432500.0,282500.0
R054_C073,2023,110,0,30,80,140.0,1.2727272727272727,1,0,54,73,5000,25.0,432500.0,282500.0
R054_C073,2024,102,1,15,86,119.0,1.1666666666666667,1,0,54,73,5000,25.0,432500.0,282500.0
R054_C074,2020,92,1,18,73,112.0,1.2173913043478262,1,0,54,74,5000,25.0,437500.0,282500.0
R054_C074,2021,70,1,14,55,86.0,1.2285714285714286,1,0,54,74,5000,25.0,437500.0,282500.0
R054_C074,2022,82,2,17,63,103.0,1.2560975609756098,1,0,54,74,5000,25.0,437500.0,282500.0
R054_C074,2023,68,2,10,56,82.0,1.2058823529411764,1,0,54,74,5000,25.0,437500.0,282500.0
R054_C074,2024,72,0,14,58,86.0,1.1944444444444444,1,0,54,74,5000,25.0,437500.0,282500.0
R054_C075,2020,9,0,2,7,11.0,1.2222222222222223,1,0,54,75,5000,25.0,442500.0,282500.0
R054_C075,2021,12,0,4,8,16.0,1.3333333333333333,1,0,54,75,5000,25.0,442500.0,282500.0
R054_C075,2022,6,1,2,3,10.0,1.6666666666666667,1,0,54,75,5000,25.0,442500.0,282500.0
R054_C075,2023,7,0,3,4,10.0,1.4285714285714286,1,0,54,75,5000,25.0,442500.0,282500.0
R054_C075,2024,11,0,3,8,14.0,1.2727272727272727,1,0,54,75,5000,25.0,442500.0,282500.0
R054_C076,2020,5,1,1,3,8.0,1.6,1,0,54,76,5000,25.0,447500.0,282500.0
R054_C076,2021,3,0,2,1,5.0,1.6666666666666667,1,0,54,76,5000,25.0,447500.0,282500.0
R054_C076,2022,4,0,1,3,5.0,1.25,1,0,54,76,5000,25.0,447500.0,282500.0
R054_C076,2023,0,0,0,0,0.0,,0,1,54,76,5000,25.0,447500.0,282500.0
R054_C076,2024,6,0,2,4,8.0,1.3333333333333333,1,0,54,76,5000,25.0,447500.0,282500.0
R054_C077,2020,17,0,2,15,19.0,1.1176470588235294,1,0,54,77,5000,25.0,452500.0,282500.0
R054_C077,2021,9,0,2,7,11.0,1.2222222222222223,1,0,54,77,5000,25.0,452500.0,282500.0
R054_C077,2022,7,1,3,3,12.0,1.7142857142857142,1,0,54,77,5000,25.0,452500.0,282500.0
R054_C077,2023,13,2,3,8,20.0,1.5384615384615385,1,0,54,77,5000,25.0,452500.0,282500.0
R054_C077,2024,5,0,3,2,8.0,1.6,1,0,54,77,5000,25.0,452500.0,282500.0
R054_C078,2020,3,1,0,2,5.0,1.6666666666666667,1,0,54,78,5000,25.0,457500.0,282500.0
R054_C078,2021,0,0,0,0,0.0,,0,1,54,78,5000,25.0,457500.0,282500.0
R054_C078,2022,3,0,0,3,3.0,1.0,1,0,54,78,5000,25.0,457500.0,282500.0
R054_C078,2023,4,1,1,2,7.0,1.75,1,0,54,78,5000,25.0,457500.0,282500.0
R054_C078,2024,3,0,2,1,5.0,1.6666666666666667,1,0,54,78,5000,25.0,457500.0,282500.0
R054_C079,2020,4,0,2,2,6.0,1.5,1,0,54,79,5000,25.0,462500.0,282500.0
R054_C079,2021,1,0,1,0,2.0,2.0,1,0,54,79,5000,25.0,462500.0,282500.0
R054_C079,2022,3,0,2,1,5.0,1.6666666666666667,1,0,54,79,5000,25.0,462500.0,282500.0
R054_C079,2023,1,0,0,1,1.0,1.0,1,0,54,79,5000,25.0,462500.0,282500.0
R054_C079,2024,2,1,0,1,4.0,2.0,1,0,54,79,5000,25.0,462500.0,282500.0
R054_C080,2020,0,0,0,0,0.0,,0,1,54,80,5000,25.0,467500.0,282500.0
R054_C080,2021,0,0,0,0,0.0,,0,1,54,80,5000,25.0,467500.0,282500.0
R054_C080,2022,0,0,0,0,0.0,,0,1,54,80,5000,25.0,467500.0,282500.0
R054_C080,2023,1,0,1,0,2.0,2.0,1,0,54,80,5000,25.0,467500.0,282500.0
R054_C080,2024,0,0,0,0,0.0,,0,1,54,80,5000,25.0,467500.0,282500.0
R054_C081,2020,4,0,3,1,7.0,1.75,1,0,54,81,5000,25.0,472500.0,282500.0
R054_C081,2021,0,0,0,0,0.0,,0,1,54,81,5000,25.0,472500.0,282500.0
R054_C081,2022,3,0,0,3,3.0,1.0,1,0,54,81,5000,25.0,472500.0,282500.0
R054_C081,2023,0,0,0,0,0.0,,0,1,54,81,5000,25.0,472500.0,282500.0
R054_C081,2024,2,0,0,2,2.0,1.0,1,0,54,81,5000,25.0,472500.0,282500.0
R054_C082,2020,3,0,1,2,4.0,1.3333333333333333,1,0,54,82,5000,25.0,477500.0,282500.0
R054_C082,2021,9,0,2,7,11.0,1.2222222222222223,1,0,54,82,5000,25.0,477500.0,282500.0
R054_C082,2022,3,0,2,1,5.0,1.6666666666666667,1,0,54,82,5000,25.0,477500.0,282500.0
R054_C082,2023,4,0,2,2,6.0,1.5,1,0,54,82,5000,25.0,477500.0,282500.0
R054_C082,2024,2,0,0,2,2.0,1.0,1,0,54,82,5000,25.0,477500.0,282500.0
R054_C083,2020,16,1,4,11,22.0,1.375,1,0,54,83,5000,25.0,482500.0,282500.0
R054_C083,2021,14,0,3,11,17.0,1.2142857142857142,1,0,54,83,5000,25.0,482500.0,282500.0
R054_C083,2022,20,1,3,16,25.0,1.25,1,0,54,83,5000,25.0,482500.0,282500.0
R054_C083,2023,24,0,5,19,29.0,1.2083333333333333,1,0,54,83,5000,25.0,482500.0,282500.0
R054_C083,2024,14,0,2,12,16.0,1.1428571428571428,1,0,54,83,5000,25.0,482500.0,282500.0
R054_C084,2020,14,0,1,13,15.0,1.0714285714285714,1,0,54,84,5000,25.0,487500.0,282500.0
R054_C084,2021,17,3,1,13,24.0,1.411764705882353,1,0,54,84,5000,25.0,487500.0,282500.0
R054_C084,2022,16,1,3,12,21.0,1.3125,1,0,54,84,5000,25.0,487500.0,282500.0
R054_C084,2023,19,1,2,16,23.0,1.2105263157894737,1,0,54,84,5000,25.0,487500.0,282500.0
R054_C084,2024,18,0,3,15,21.0,1.1666666666666667,1,0,54,84,5000,25.0,487500.0,282500.0
R054_C085,2020,0,0,0,0,0.0,,0,1,54,85,5000,25.0,492500.0,282500.0
R054_C085,2021,0,0,0,0,0.0,,0,1,54,85,5000,25.0,492500.0,282500.0
R054_C085,2022,0,0,0,0,0.0,,0,1,54,85,5000,25.0,492500.0,282500.0
R054_C085,2023,1,0,0,1,1.0,1.0,1,0,54,85,5000,25.0,492500.0,282500.0
R054_C085,2024,0,0,0,0,0.0,,0,1,54,85,5000,25.0,492500.0,282500.0
R054_C086,2020,2,0,0,2,2.0,1.0,1,0,54,86,5000,25.0,497500.0,282500.0
R054_C086,2021,3,0,1,2,4.0,1.3333333333333333,1,0,54,86,5000,25.0,497500.0,282500.0
R054_C086,2022,1,1,0,0,3.0,3.0,1,0,54,86,5000,25.0,497500.0,282500.0
R054_C086,2023,2,0,0,2,2.0,1.0,1,0,54,86,5000,25.0,497500.0,282500.0
R054_C086,2024,1,0,0,1,1.0,1.0,1,0,54,86,5000,25.0,497500.0,282500.0
R054_C087,2020,1,0,0,1,1.0,1.0,1,0,54,87,5000,25.0,502500.0,282500.0
R054_C087,2021,0,0,0,0,0.0,,0,1,54,87,5000,25.0,502500.0,282500.0
R054_C087,2022,5,0,2,3,7.0,1.4,1,0,54,87,5000,25.0,502500.0,282500.0
R054_C087,2023,3,1,1,1,6.0,2.0,1,0,54,87,5000,25.0,502500.0,282500.0
R054_C087,2024,3,1,1,1,6.0,2.0,1,0,54,87,5000,25.0,502500.0,282500.0
R054_C088,2020,1,0,0,1,1.0,1.0,1,0,54,88,5000,25.0,507500.0,282500.0
R054_C088,2021,0,0,0,0,0.0,,0,1,54,88,5000,25.0,507500.0,282500.0
R054_C088,2022,0,0,0,0,0.0,,0,1,54,88,5000,25.0,507500.0,282500.0
R054_C088,2023,0,0,0,0,0.0,,0,1,54,88,5000,25.0,507500.0,282500.0
R054_C088,2024,0,0,0,0,0.0,,0,1,54,88,5000,25.0,507500.0,282500.0
R054_C089,2020,0,0,0,0,0.0,,0,1,54,89,5000,25.0,512500.0,282500.0
R054_C089,2021,1,0,1,0,2.0,2.0,1,0,54,89,5000,25.0,512500.0,282500.0
R054_C089,2022,0,0,0,0,0.0,,0,1,54,89,5000,25.0,512500.0,282500.0
R054_C089,2023,1,0,0,1,1.0,1.0,1,0,54,89,5000,25.0,512500.0,282500.0
R054_C089,2024,1,0,1,0,2.0,2.0,1,0,54,89,5000,25.0,512500.0,282500.0
R054_C090,2020,7,1,3,3,12.0,1.7142857142857142,1,0,54,90,5000,25.0,517500.0,282500.0
R054_C090,2021,6,0,1,5,7.0,1.1666666666666667,1,0,54,90,5000,25.0,517500.0,282500.0
R054_C090,2022,10,1,2,7,14.0,1.4,1,0,54,90,5000,25.0,517500.0,282500.0
R054_C090,2023,8,0,3,5,11.0,1.375,1,0,54,90,5000,25.0,517500.0,282500.0
R054_C090,2024,13,0,4,9,17.0,1.3076923076923077,1,0,54,90,5000,25.0,517500.0,282500.0
R054_C091,2020,1,0,1,0,2.0,2.0,1,0,54,91,5000,25.0,522500.0,282500.0
R054_C091,2021,2,0,1,1,3.0,1.5,1,0,54,91,5000,25.0,522500.0,282500.0
R054_C091,2022,0,0,0,0,0.0,,0,1,54,91,5000,25.0,522500.0,282500.0
R054_C091,2023,2,1,1,0,5.0,2.5,1,0,54,91,5000,25.0,522500.0,282500.0
R054_C091,2024,0,0,0,0,0.0,,0,1,54,91,5000,25.0,522500.0,282500.0
R054_C092,2020,3,0,1,2,4.0,1.3333333333333333,1,0,54,92,5000,25.0,527500.0,282500.0
R054_C092,2021,8,0,3,5,11.0,1.375,1,0,54,92,5000,25.0,527500.0,282500.0
R054_C092,2022,8,0,1,7,9.0,1.125,1,0,54,92,5000,25.0,527500.0,282500.0
R054_C092,2023,12,0,1,11,13.0,1.0833333333333333,1,0,54,92,5000,25.0,527500.0,282500.0
R054_C092,2024,8,0,1,7,9.0,1.125,1,0,54,92,5000,25.0,527500.0,282500.0
R054_C093,2020,5,1,1,3,8.0,1.6,1,0,54,93,5000,25.0,532500.0,282500.0
R054_C093,2021,3,0,3,0,6.0,2.0,1,0,54,93,5000,25.0,532500.0,282500.0
R054_C093,2022,4,0,1,3,5.0,1.25,1,0,54,93,5000,25.0,532500.0,282500.0
R054_C093,2023,10,0,3,7,13.0,1.3,1,0,54,93,5000,25.0,532500.0,282500.0
R054_C093,2024,2,0,0,2,2.0,1.0,1,0,54,93,5000,25.0,532500.0,282500.0
R054_C094,2020,1,0,1,0,2.0,2.0,1,0,54,94,5000,25.0,537500.0,282500.0
R054_C094,2021,2,0,1,1,3.0,1.5,1,0,54,94,5000,25.0,537500.0,282500.0
R054_C094,2022,3,0,2,1,5.0,1.6666666666666667,1,0,54,94,5000,25.0,537500.0,282500.0
R054_C094,2023,1,0,0,1,1.0,1.0,1,0,54,94,5000,25.0,537500.0,282500.0
R054_C094,2024,2,0,0,2,2.0,1.0,1,0,54,94,5000,25.0,537500.0,282500.0
R054_C095,2020,8,0,1,7,9.0,1.125,1,0,54,95,5000,25.0,542500.0,282500.0
R054_C095,2021,4,0,1,3,5.0,1.25,1,0,54,95,5000,25.0,542500.0,282500.0
R054_C095,2022,2,0,1,1,3.0,1.5,1,0,54,95,5000,25.0,542500.0,282500.0
R054_C095,2023,4,0,1,3,5.0,1.25,1,0,54,95,5000,25.0,542500.0,282500.0
R054_C095,2024,4,0,1,3,5.0,1.25,1,0,54,95,5000,25.0,542500.0,282500.0
R054_C096,2020,1,0,0,1,1.0,1.0,1,0,54,96,5000,25.0,547500.0,282500.0
R054_C096,2021,0,0,0,0,0.0,,0,1,54,96,5000,25.0,547500.0,282500.0
R054_C096,2022,1,0,0,1,1.0,1.0,1,0,54,96,5000,25.0,547500.0,282500.0
R054_C096,2023,0,0,0,0,0.0,,0,1,54,96,5000,25.0,547500.0,282500.0
R054_C096,2024,1,0,0,1,1.0,1.0,1,0,54,96,5000,25.0,547500.0,282500.0
R054_C097,2020,11,0,5,6,16.0,1.4545454545454546,1,0,54,97,5000,25.0,552500.0,282500.0
R054_C097,2021,19,0,0,19,19.0,1.0,1,0,54,97,5000,25.0,552500.0,282500.0
R054_C097,2022,15,0,7,8,22.0,1.4666666666666666,1,0,54,97,5000,25.0,552500.0,282500.0
R054_C097,2023,21,0,7,14,28.0,1.3333333333333333,1,0,54,97,5000,25.0,552500.0,282500.0
R054_C097,2024,7,0,3,4,10.0,1.4285714285714286,1,0,54,97,5000,25.0,552500.0,282500.0
R054_C098,2020,6,0,3,3,9.0,1.5,1,0,54,98,5000,25.0,557500.0,282500.0
R054_C098,2021,7,0,1,6,8.0,1.1428571428571428,1,0,54,98,5000,25.0,557500.0,282500.0
R054_C098,2022,6,1,2,3,10.0,1.6666666666666667,1,0,54,98,5000,25.0,557500.0,282500.0
R054_C098,2023,6,0,1,5,7.0,1.1666666666666667,1,0,54,98,5000,25.0,557500.0,282500.0
R054_C098,2024,5,0,2,3,7.0,1.4,1,0,54,98,5000,25.0,557500.0,282500.0
R054_C099,2020,2,1,0,1,4.0,2.0,1,0,54,99,5000,25.0,562500.0,282500.0
R054_C099,2021,2,1,0,1,4.0,2.0,1,0,54,99,5000,25.0,562500.0,282500.0
R054_C099,2022,2,0,0,2,2.0,1.0,1,0,54,99,5000,25.0,562500.0,282500.0
R054_C099,2023,1,0,1,0,2.0,2.0,1,0,54,99,5000,25.0,562500.0,282500.0
R054_C099,2024,2,1,0,1,4.0,2.0,1,0,54,99,5000,25.0,562500.0,282500.0
R054_C100,2020,0,0,0,0,0.0,,0,1,54,100,5000,25.0,567500.0,282500.0
R054_C100,2021,1,0,1,0,2.0,2.0,1,0,54,100,5000,25.0,567500.0,282500.0
R054_C100,2022,0,0,0,0,0.0,,0,1,54,100,5000,25.0,567500.0,282500.0
R054_C100,2023,0,0,0,0,0.0,,0,1,54,100,5000,25.0,567500.0,282500.0
R054_C100,2024,0,0,0,0,0.0,,0,1,54,100,5000,25.0,567500.0,282500.0
R054_C101,2020,3,0,0,3,3.0,1.0,1,0,54,101,5000,25.0,572500.0,282500.0
R054_C101,2021,8,0,2,6,10.0,1.25,1,0,54,101,5000,25.0,572500.0,282500.0
R054_C101,2022,4,0,2,2,6.0,1.5,1,0,54,101,5000,25.0,572500.0,282500.0
R054_C101,2023,3,0,0,3,3.0,1.0,1,0,54,101,5000,25.0,572500.0,282500.0
R054_C101,2024,7,0,0,7,7.0,1.0,1,0,54,101,5000,25.0,572500.0,282500.0
R054_C102,2020,1,0,0,1,1.0,1.0,1,0,54,102,5000,25.0,577500.0,282500.0
R054_C102,2021,2,0,0,2,2.0,1.0,1,0,54,102,5000,25.0,577500.0,282500.0
R054_C102,2022,2,0,1,1,3.0,1.5,1,0,54,102,5000,25.0,577500.0,282500.0
R054_C102,2023,2,1,1,0,5.0,2.5,1,0,54,102,5000,25.0,577500.0,282500.0
R054_C102,2024,5,0,2,3,7.0,1.4,1,0,54,102,5000,25.0,577500.0,282500.0
R054_C103,2020,1,0,1,0,2.0,2.0,1,0,54,103,5000,25.0,582500.0,282500.0
R054_C103,2021,2,0,0,2,2.0,1.0,1,0,54,103,5000,25.0,582500.0,282500.0
R054_C103,2022,5,0,1,4,6.0,1.2,1,0,54,103,5000,25.0,582500.0,282500.0
R054_C103,2023,2,1,1,0,5.0,2.5,1,0,54,103,5000,25.0,582500.0,282500.0
R054_C103,2024,6,0,3,3,9.0,1.5,1,0,54,103,5000,25.0,582500.0,282500.0
R054_C104,2020,37,0,7,30,44.0,1.1891891891891893,1,0,54,104,5000,25.0,587500.0,282500.0
R054_C104,2021,34,0,7,27,41.0,1.2058823529411764,1,0,54,104,5000,25.0,587500.0,282500.0
R054_C104,2022,34,0,4,30,38.0,1.1176470588235294,1,0,54,104,5000,25.0,587500.0,282500.0
R054_C104,2023,31,2,8,21,43.0,1.3870967741935485,1,0,54,104,5000,25.0,587500.0,282500.0
R054_C104,2024,35,1,7,27,44.0,1.2571428571428571,1,0,54,104,5000,25.0,587500.0,282500.0
R054_C105,2020,1,0,0,1,1.0,1.0,1,0,54,105,5000,25.0,592500.0,282500.0
R054_C105,2021,2,0,1,1,3.0,1.5,1,0,54,105,5000,25.0,592500.0,282500.0
R054_C105,2022,2,0,2,0,4.0,2.0,1,0,54,105,5000,25.0,592500.0,282500.0
R054_C105,2023,2,0,1,1,3.0,1.5,1,0,54,105,5000,25.0,592500.0,282500.0
R054_C105,2024,5,1,3,1,10.0,2.0,1,0,54,105,5000,25.0,592500.0,282500.0
R054_C106,2020,4,0,0,4,4.0,1.0,1,0,54,106,5000,25.0,597500.0,282500.0
R054_C106,2021,2,0,1,1,3.0,1.5,1,0,54,106,5000,25.0,597500.0,282500.0
R054_C106,2022,2,0,2,0,4.0,2.0,1,0,54,106,5000,25.0,597500.0,282500.0
R054_C106,2023,1,0,0,1,1.0,1.0,1,0,54,106,5000,25.0,597500.0,282500.0
R054_C106,2024,6,1,3,2,11.0,1.8333333333333333,1,0,54,106,5000,25.0,597500.0,282500.0
R054_C107,2020,0,0,0,0,0.0,,0,1,54,107,5000,25.0,602500.0,282500.0
R054_C107,2021,3,0,2,1,5.0,1.6666666666666667,1,0,54,107,5000,25.0,602500.0,282500.0
R054_C107,2022,3,0,2,1,5.0,1.6666666666666667,1,0,54,107,5000,25.0,602500.0,282500.0
R054_C107,2023,3,0,1,2,4.0,1.3333333333333333,1,0,54,107,5000,25.0,602500.0,282500.0
R054_C107,2024,5,0,2,3,7.0,1.4,1,0,54,107,5000,25.0,602500.0,282500.0
R054_C108,2020,2,1,1,0,5.0,2.5,1,0,54,108,5000,25.0,607500.0,282500.0
R054_C108,2021,2,0,0,2,2.0,1.0,1,0,54,108,5000,25.0,607500.0,282500.0
R054_C108,2022,1,0,0,1,1.0,1.0,1,0,54,108,5000,25.0,607500.0,282500.0
R054_C108,2023,2,0,1,1,3.0,1.5,1,0,54,108,5000,25.0,607500.0,282500.0
R054_C108,2024,0,0,0,0,0.0,,0,1,54,108,5000,25.0,607500.0,282500.0
R054_C109,2020,1,1,0,0,3.0,3.0,1,0,54,109,5000,25.0,612500.0,282500.0
R054_C109,2021,5,0,1,4,6.0,1.2,1,0,54,109,5000,25.0,612500.0,282500.0
R054_C109,2022,6,0,0,6,6.0,1.0,1,0,54,109,5000,25.0,612500.0,282500.0
R054_C109,2023,4,0,3,1,7.0,1.75,1,0,54,109,5000,25.0,612500.0,282500.0
R054_C109,2024,4,0,0,4,4.0,1.0,1,0,54,109,5000,25.0,612500.0,282500.0
R054_C110,2020,4,2,1,1,9.0,2.25,1,0,54,110,5000,25.0,617500.0,282500.0
R054_C110,2021,1,0,0,1,1.0,1.0,1,0,54,110,5000,25.0,617500.0,282500.0
R054_C110,2022,3,1,1,1,6.0,2.0,1,0,54,110,5000,25.0,617500.0,282500.0
R054_C110,2023,2,0,0,2,2.0,1.0,1,0,54,110,5000,25.0,617500.0,282500.0
R054_C110,2024,2,1,0,1,4.0,2.0,1,0,54,110,5000,25.0,617500.0,282500.0
R054_C111,2020,1,0,0,1,1.0,1.0,1,0,54,111,5000,25.0,622500.0,282500.0
R054_C111,2021,4,0,0,4,4.0,1.0,1,0,54,111,5000,25.0,622500.0,282500.0
R054_C111,2022,12,0,1,11,13.0,1.0833333333333333,1,0,54,111,5000,25.0,622500.0,282500.0
R054_C111,2023,11,0,5,6,16.0,1.4545454545454546,1,0,54,111,5000,25.0,622500.0,282500.0
R054_C111,2024,12,0,6,6,18.0,1.5,1,0,54,111,5000,25.0,622500.0,282500.0
R054_C112,2020,1,1,0,0,3.0,3.0,1,0,54,112,5000,25.0,627500.0,282500.0
R054_C112,2021,1,0,0,1,1.0,1.0,1,0,54,112,5000,25.0,627500.0,282500.0
R054_C112,2022,3,0,1,2,4.0,1.3333333333333333,1,0,54,112,5000,25.0,627500.0,282500.0
R054_C112,2023,1,0,0,1,1.0,1.0,1,0,54,112,5000,25.0,627500.0,282500.0
R054_C112,2024,3,0,2,1,5.0,1.6666666666666667,1,0,54,112,5000,25.0,627500.0,282500.0
R054_C114,2020,1,0,1,0,2.0,2.0,1,0,54,114,5000,25.0,637500.0,282500.0
R054_C114,2021,1,0,1,0,2.0,2.0,1,0,54,114,5000,25.0,637500.0,282500.0
R054_C114,2022,1,0,1,0,2.0,2.0,1,0,54,114,5000,25.0,637500.0,282500.0
R054_C114,2023,0,0,0,0,0.0,,0,1,54,114,5000,25.0,637500.0,282500.0
R054_C114,2024,3,0,1,2,4.0,1.3333333333333333,1,0,54,114,5000,25.0,637500.0,282500.0
R054_C115,2020,2,0,0,2,2.0,1.0,1,0,54,115,5000,25.0,642500.0,282500.0
R054_C115,2021,1,0,1,0,2.0,2.0,1,0,54,115,5000,25.0,642500.0,282500.0
R054_C115,2022,0,0,0,0,0.0,,0,1,54,115,5000,25.0,642500.0,282500.0
R054_C115,2023,1,0,0,1,1.0,1.0,1,0,54,115,5000,25.0,642500.0,282500.0
R054_C115,2024,0,0,0,0,0.0,,0,1,54,115,5000,25.0,642500.0,282500.0
R054_C116,2020,5,0,0,5,5.0,1.0,1,0,54,116,5000,25.0,647500.0,282500.0
R054_C116,2021,6,1,1,4,9.0,1.5,1,0,54,116,5000,25.0,647500.0,282500.0
R054_C116,2022,4,0,1,3,5.0,1.25,1,0,54,116,5000,25.0,647500.0,282500.0
R054_C116,2023,4,1,0,3,6.0,1.5,1,0,54,116,5000,25.0,647500.0,282500.0
R054_C116,2024,5,0,2,3,7.0,1.4,1,0,54,116,5000,25.0,647500.0,282500.0
R055_C038,2020,0,0,0,0,0.0,,0,1,55,38,5000,25.0,257500.0,287500.0
R055_C038,2021,1,0,0,1,1.0,1.0,1,0,55,38,5000,25.0,257500.0,287500.0
R055_C038,2022,0,0,0,0,0.0,,0,1,55,38,5000,25.0,257500.0,287500.0
R055_C038,2023,0,0,0,0,0.0,,0,1,55,38,5000,25.0,257500.0,287500.0
R055_C038,2024,0,0,0,0,0.0,,0,1,55,38,5000,25.0,257500.0,287500.0
R055_C039,2020,3,0,1,2,4.0,1.3333333333333333,1,0,55,39,5000,25.0,262500.0,287500.0
R055_C039,2021,4,0,2,2,6.0,1.5,1,0,55,39,5000,25.0,262500.0,287500.0
R055_C039,2022,1,0,0,1,1.0,1.0,1,0,55,39,5000,25.0,262500.0,287500.0
R055_C039,2023,7,0,3,4,10.0,1.4285714285714286,1,0,55,39,5000,25.0,262500.0,287500.0
R055_C039,2024,5,0,2,3,7.0,1.4,1,0,55,39,5000,25.0,262500.0,287500.0
R055_C040,2020,0,0,0,0,0.0,,0,1,55,40,5000,25.0,267500.0,287500.0
R055_C040,2021,0,0,0,0,0.0,,0,1,55,40,5000,25.0,267500.0,287500.0
R055_C040,2022,1,0,1,0,2.0,2.0,1,0,55,40,5000,25.0,267500.0,287500.0
R055_C040,2023,3,0,3,0,6.0,2.0,1,0,55,40,5000,25.0,267500.0,287500.0
R055_C040,2024,0,0,0,0,0.0,,0,1,55,40,5000,25.0,267500.0,287500.0
R055_C044,2020,0,0,0,0,0.0,,0,1,55,44,5000,25.0,287500.0,287500.0
R055_C044,2021,0,0,0,0,0.0,,0,1,55,44,5000,25.0,287500.0,287500.0
R055_C044,2022,0,0,0,0,0.0,,0,1,55,44,5000,25.0,287500.0,287500.0
R055_C044,2023,1,0,0,1,1.0,1.0,1,0,55,44,5000,25.0,287500.0,287500.0
R055_C044,2024,0,0,0,0,0.0,,0,1,55,44,5000,25.0,287500.0,287500.0
R055_C045,2020,0,0,0,0,0.0,,0,1,55,45,5000,25.0,292500.0,287500.0
R055_C045,2021,1,0,1,0,2.0,2.0,1,0,55,45,5000,25.0,292500.0,287500.0
R055_C045,2022,1,0,0,1,1.0,1.0,1,0,55,45,5000,25.0,292500.0,287500.0
R055_C045,2023,1,0,1,0,2.0,2.0,1,0,55,45,5000,25.0,292500.0,287500.0
R055_C045,2024,1,0,0,1,1.0,1.0,1,0,55,45,5000,25.0,292500.0,287500.0
R055_C046,2020,3,0,1,2,4.0,1.3333333333333333,1,0,55,46,5000,25.0,297500.0,287500.0
R055_C046,2021,2,0,0,2,2.0,1.0,1,0,55,46,5000,25.0,297500.0,287500.0
R055_C046,2022,4,1,1,2,7.0,1.75,1,0,55,46,5000,25.0,297500.0,287500.0
R055_C046,2023,5,0,0,5,5.0,1.0,1,0,55,46,5000,25.0,297500.0,287500.0
R055_C046,2024,2,0,1,1,3.0,1.5,1,0,55,46,5000,25.0,297500.0,287500.0
R055_C047,2020,2,0,2,0,4.0,2.0,1,0,55,47,5000,25.0,302500.0,287500.0
R055_C047,2021,1,0,0,1,1.0,1.0,1,0,55,47,5000,25.0,302500.0,287500.0
R055_C047,2022,2,0,1,1,3.0,1.5,1,0,55,47,5000,25.0,302500.0,287500.0
R055_C047,2023,3,0,1,2,4.0,1.3333333333333333,1,0,55,47,5000,25.0,302500.0,287500.0
R055_C047,2024,3,0,1,2,4.0,1.3333333333333333,1,0,55,47,5000,25.0,302500.0,287500.0
R055_C048,2020,3,0,0,3,3.0,1.0,1,0,55,48,5000,25.0,307500.0,287500.0
R055_C048,2021,7,1,2,4,11.0,1.5714285714285714,1,0,55,48,5000,25.0,307500.0,287500.0
R055_C048,2022,2,0,1,1,3.0,1.5,1,0,55,48,5000,25.0,307500.0,287500.0
R055_C048,2023,7,0,3,4,10.0,1.4285714285714286,1,0,55,48,5000,25.0,307500.0,287500.0
R055_C048,2024,3,0,1,2,4.0,1.3333333333333333,1,0,55,48,5000,25.0,307500.0,287500.0
